页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数
8,4829973330528005,安全临沂,2022-10-29 18:20:41,【锡盟蒙医医院患者就诊告知书】#疫情防控#锡盟蒙医医院患者就诊告知书广大就诊人员：因近日医院门诊就诊患者突增，为切实方便广大患者就医需求，医院决定在本轮疫情防控期间延长门诊就诊时间，实行门诊12小时就诊，现就疫情防控期间我院门急诊就诊规定事项告知如下：一、自2022年10月24日起我院门诊开诊时间为早8:00—晚20：00（中午不停诊）。门诊设有西医内科、蒙医内科、外科、骨科、妇产科、儿科、眼科、耳鼻喉科、癌痛门诊，其余专科医生院内听班，随时接诊。急诊24小时开诊。二、门诊患者、儿科患者由门诊入口就诊，急诊患者由急诊入口就诊。就诊时规范佩戴口罩，提前申领健康码、锡林码，非必要不陪诊。三、所有就诊患者须出示24小时内核酸检测阴性结果证明，无法提供证明的需在院重新检测。四、住院患者及陪人非必要不得离开所在病区，陪护人员不得随意更换，不允许外送餐食，医院餐厅负责订餐送餐。五、所有住院患者及陪人每日配合所在病区医护人员核酸采样一次。六、体温超过37.3℃或有新冠肺炎疫情中高风险区域旅居史或具有疑似新冠肺炎症状者请到发热门诊就诊。锡盟蒙医医院新冠肺炎疫情防控指挥部2022年10月28日,0,0,0
8,4829973326857321,集瑞,2022-10-29 18:20:40,#郑州疫情##郑州富士康# 10楼有个跳楼的我丢 太震惊 太可怕 想看就去品论区 ,0,1,3
8,4829973301691351,乌苏市融媒体中心,2022-10-29 18:20:34,乌苏市服务热线#同心抗疫共克时艰##我为新疆加个油#疫情 ,0,0,0
8,4829973292777702,星兴兴兴心,2022-10-29 18:20:31,#网曝郑州富士康疫情现状##郑州疫情# 抖音定位切换郑州，看的真的想哭 ,0,0,1
8,4829973284133815,倾倒啤酒-,2022-10-29 18:20:30,#西安疫情# 啥？？？？？？？？？？？？？？？？？？？？ ,0,2,0
8,4829973284130635,Gabrielle200709,2022-10-29 18:20:30,兰州疫情👇 ,0,0,0
9,4829973163279911,草原明珠锡林浩特,2022-10-29 18:20:01,【内蒙古新增本土确诊病例20例，无症状感染者111例】#疫情防控#10月28日0—24时，内蒙古自治区报告新增本土确诊病例20例，其中呼和浩特市5例、包头市3例（东河区2例、九原区1例）、赤峰市3例（红山区1例、阿鲁科尔沁旗2例）、锡林郭勒盟1例（在锡林浩特市）、鄂尔多斯市8例（达拉特旗2例、伊金霍洛旗1例、杭锦旗5例）；无症状感染者111例，其中呼和浩特市62例、包头市3例（青山区2例、九原区1例）、赤峰市12例（红山区11例、阿鲁科尔沁旗1例）、锡林郭勒盟2例（均在锡林浩特市）、乌兰察布市6例（均在集宁区）、鄂尔多斯市16例（均在杭锦旗）、巴彦淖尔市10例（均在临河区）。境外输入确诊病例3例，无症状感染者6例，均由首都机场国际航班分流至呼和浩特白塔国际机场。本土确诊病例治愈出院17例，其中呼和浩特市8例、包头市4例（青山区2例、九原区2例）、呼伦贝尔市2例（海拉尔区1例、鄂伦春自治旗1例）、兴安盟1例（在乌兰浩特市）、赤峰市2例（红山区1例、阿鲁科尔沁旗1例）；解除医学观察的本土无症状感染者75例，其中呼和浩特市53例、包头市9例（昆都仑区1例、青山区6例、东河区1例、九原区1例）、呼伦贝尔市2例（鄂温克族自治旗1例、满洲里市1例）、兴安盟2例（均在乌兰浩特市）、赤峰市1例（在松山区）、锡林郭勒盟1例（在锡林浩特市）、乌兰察布市2例（集宁区1例、卓资县1例）、巴彦淖尔市5例（临河区3例、五原县2例）。截至10月28日24时，内蒙古自治区现有本土确诊病例487例，其中呼和浩特市260例、包头市54例（昆都仑区6例、青山区20例、东河区5例、九原区20例、土默特右旗2例、稀土高新区1例）、呼伦贝尔市8例（海拉尔区1例、鄂伦春自治旗1例、鄂温克族自治旗6例）、兴安盟3例（均在乌兰浩特市）、通辽市1例（在科尔沁区）、赤峰市59例（红山区14例、阿鲁科尔沁旗45例）、锡林郭勒盟39例（锡林浩特市34例、西乌珠穆沁旗2例、阿巴嘎旗2例、正镶白旗1例）、鄂尔多斯市58例（东胜区1例、达拉特旗7例、准格尔旗6例、伊金霍洛旗1例、杭锦旗43例）、乌海市5例（海勃湾区4例、海南区1例）；本土无症状感染者2295例，其中呼和浩特市1952例、包头市56例（昆都仑区10例、青山区19例、东河区3例、九原区21例、稀土高新区3例）、呼伦贝尔市19例（海拉尔区6例、阿荣旗2例、鄂温克族自治旗10例、满洲里市1例）、兴安盟8例（乌兰浩特市7例、科尔沁右翼前旗1例）、赤峰市113例（红山区69例、松山区1例、宁城县1例、阿鲁科尔沁旗42例）、锡林郭勒盟26例（锡林浩特市20例、阿巴嘎旗4例、正蓝旗2例）、乌兰察布市42例（集宁区39例、丰镇市1例、察哈尔右翼前旗2例）、鄂尔多斯市21例（均在杭锦旗）、巴彦淖尔市39例（临河区36例、五原县1例、乌拉特前旗1例、杭锦后旗1例）、乌海市13例（海勃湾区8例、海南区4例、乌达区1例）、阿拉善盟6例（均在高新区）。境外输入确诊病例10例，无症状感染者12例，均由首都机场国际航班分流至呼和浩特白塔国际机场。以上人员均在定点医院隔离治疗，所有密切接触者都在指定场所集中隔离医学观察，严防疫情扩散蔓延。,0,0,1
9,4829973153581100,黄浩鹏ID被占用,2022-10-29 18:19:59,啥时候解封啊。#洛阳疫情# ,0,1,0
9,4829973132612643,米丝糕糕123,2022-10-29 18:19:54,💗德云女孩👧🏻的鲜果时光🍉🥝🍊这算不算是奢侈的疫情居家生活？#郑州##郑州疫情##郑州疫情防控#,0,0,0
9,4829973120030886,给你关注下,2022-10-29 18:19:51,#福州疫情#可以准备了,0,0,0
9,4829973111902163,航_zi,2022-10-29 18:19:49,#呼和浩特疫情#什么时候能出政策，管一管内些在外地上班，因为十一回家而滞留在呼市的人，我男朋友再不回来上班要丢工作了，大环境下找工作已经很难了，而大家都是要养家糊口的人。,0,0,2
9,4829973091978181,文化小工匠,2022-10-29 18:19:44,💗德云女孩👧🏻的鲜果时光🍉🥝🍊这算不算是奢侈的疫情居家生活？#郑州##郑州疫情##郑州疫情防控#,0,1,1
9,4829973065502779,李约热内卢没有李,2022-10-29 18:19:38,#教资笔试##教资科二# 看了下保教卷子。选择题全对，简答题都背过，论述题也看过陈鹤琴的整个教学法，材料题也会，教案也能写个大概。所以这该死的疫情为什么不让我去考，呜呜呜#疫情# ,0,1,0
9,4829970092527742,巅峰倦客,2022-10-29 18:07:49,#福州疫情#可以准备了,7,5,10
9,4829973057900785,一颗卷儿心菜,2022-10-29 18:19:36,#石家庄疫情# 一天问八百遍啥时候能出去，还说我傻b，战胜他的方法就是用虎狼之词怼他！怼他！！！！（咱就是说7天应该可以摘了小门神吧👀三天了我还指望有人能来给我写上居家时间吗？等通知这几个字还是没理解透 ,0,0,2
10,4829973120030886,给你关注下,2022-10-29 18:19:51,#福州疫情#可以准备了 ,0,0,0
10,4829973111902163,航_zi,2022-10-29 18:19:49,#呼和浩特疫情#什么时候能出政策，管一管内些在外地上班，因为十一回家而滞留在呼市的人，我男朋友再不回来上班要丢工作了，大环境下找工作已经很难了，而大家都是要养家糊口的人。,0,0,2
10,4829973091978181,文化小工匠,2022-10-29 18:19:44,#石家庄身边事#【关于划定新冠肺炎风险区域的通告】10月28日，我市鹿泉区在常态化核酸筛查中发现1例新冠病毒阳性感染者。为快速有效阻断疫情传播，切实保障辖区群众生命安全和身体健康，根据《新型冠状病毒肺炎防控方案（第九版）》规定，经专家组研判，决定将鹿泉区获鹿镇蓝湾半岛小区划定为高风险区，采取“足不出户、上门服务”等封控措施；鹿泉区除获鹿镇蓝湾半岛小区以外的其他区域为低风险区，采取“个人防护、避免聚集”等防范措施。请风险区内的居民朋友严格落实防控要求，配合做好疫情防控工作。本通告自2022年10月29日起实施，后续将根据疫情防控形势变化及时调整。石家庄市疫情防控总指挥部2022年10月29日,0,1,1
10,4829973065502779,李约热内卢没有李,2022-10-29 18:19:38,#教资笔试##教资科二#看了下保教卷子。选择题全对，简答题都背过，论述题也看过陈鹤琴的整个教学法，材料题也会，教案也能写个大概。所以这该死的疫情为什么不让我去考，呜呜呜#疫情#,0,1,0
10,4829970092527742,巅峰倦客,2022-10-29 18:07:49,郑州疫情到底有多严重？我们已经按照通知封控在家17天了，社区通知的是居家不出，至于封控住户的生活物资怎么解决的问题？社区没有下文，在长时间没有办法的情况下，物业和业主组织自救，业主志愿者们多次到封控卡点沟通。卡点不管接收，社区更是批评志愿者帮助业主运送生活物资，加大了病毒传播的危险性，但是，业主们不从网上购买物资怎么活下去？社区不管、不搭理、当看不见。业主志愿者顶着压力，帮助业主运送物资，今天是第17天了。今天上午，社区经过半个月多的消失后，突然发通知禁止大家网上购买生活物资，禁止卡点接收物资，禁止卡点物资运送到单元楼下，至于说怎么统一点对点配送生活物资的事，没有下文了。刚才，业主群又接到最新通知，从今天晚上开始，电梯停运三天，生活物资不要采购和配送，大家居家不要出门，以阻断病毒的传播。这个通知是业主志愿者受到压力之后，协商之后决定的，也就是说物业不管，社区不管，往上的街道办事处等领导机关都不管。这次郑州疫情的封控，完全处在业主及其业主志愿者自救的状态，已经17天居家不出，未来三天还要电梯停运三天，继续加大封控力度。这次郑州疫情怎么搞得这么乱？过去三年的抗疫，从来没有出现过如此混乱的状态，科学的抗疫体系怎么启动不起来？一个生活物资供应链的问题，折腾了近20天，不但没有解决，反而更加不知道所以然了，疫情也更加严重了。每天看着公布的郑州疫情新增感染者那么少，怎么搞得每个小区跟遍地开花的氛围似的？近20天的封控，大家知道每栋楼每单元都有感染者，但是具体的信息都不了解了，搞得人心惶惶，极为诡异！郑州疫情信息的不透明，或者上下信息流通的障碍重重，到底是怎么回事了？怎么封控近20天，不但没有阻断病毒传播，怎么反而更严重了？到底是哪儿出了问题？什么环节出了毛病？郑州建了遍地的核酸检测小屋，48小时的核酸检测证明坚持了这么久，怎么会突然间遍地开花呢？郑州,7,5,10
10,4829973057900785,一颗卷儿心菜,2022-10-29 18:19:36,#石家庄疫情# 一天问八百遍啥时候能出去，还说我傻b，战胜他的方法就是用虎狼之词怼他！怼他！！！！（咱就是说7天应该可以摘了小门神吧👀三天了我还指望有人能来给我写上居家时间吗？等通知这几个字还是没理解透 ,0,0,2
10,4829973049773524,蓝莓甜甜切,2022-10-29 18:19:34,#临淄疫情#这次家被偷人是真麻了高风险还就是我姥姥住的那栋楼我姥姥是1单元🐏的是4单元…… 上海 ,0,0,0
10,4829973037451891,草原明珠锡林浩特,2022-10-29 18:19:31,#教资笔试##教资科二#看了下保教卷子。选择题全对，简答题都背过，论述题也看过陈鹤琴的整个教学法，材料题也会，教案也能写个大概。所以这该死的疫情为什么不让我去考，呜呜呜#疫情#,0,0,0
10,4829973023819337,乌苏市融媒体中心,2022-10-29 18:19:28,居家如何提升免疫力#同心抗疫共克时艰##我为新疆加个油#疫情 ,0,0,0
11,4829972936001469,_IC1805,2022-10-29 18:19:07,#合肥疫情#封控的第三天居家办公的第六天😷合肥·广福花园A区,0,1,1
11,4829972927091819,羊城晚报,2022-10-29 18:19:05,【广州白云：进入辖内公共场所需查验24小时内核酸阴性证明或采样记录】10月29日，广州市人民政府新闻办公室召开广州市疫情防控新闻发布会（2022年总第104场）。在发布会现场，广州市卫生健康委、天河区、白云区、市疾控中心的相关负责人通报广州市新冠肺炎疫情防控相关情况。记者提问：今天白云区发布了《关于进一步加强疫情防控工作的通告》，能否介绍下在加强风险防控和保障居民服务方面，有什么具体措施？广州市白云区副区长周军介绍，目前白云正处于控制本轮疫情的关键窗口期，防控风险点多，社区传播风险依然存在，为争取尽快阻断疫情发展，切实保障广大人民群众健康安全，经省市疾控专家研判，我们动态调整了防控措施，并持续充实一线防控力量，加强生活物资和医疗服务保障：进一步加强疫情防控措施今天白云区发布了《关于进一步加强疫情防控工作的通告》，松洲街、石井街、白云湖街、石门街、同德街、黄石街、新市街、棠景街、均禾街、嘉禾街、鹤龙街11条街道内，社区小区、城中村、产业园区实行封闭式管理，高风险区“足不出户、上门服务”，中风险区“人不出区、错峰取物”，其他区域非必要不外出。除保障市民基本需要的生活超市（含农贸市场）、药店、医疗机构、餐饮类企业等之外，其他营业场所、门店暂停营业，倡导大家居家办公。上述区域内，员工生活、工作、交通都在园区内封闭式管理的企业，做好各项防疫措施，可正常生产。“我们将争分夺秒利用这个窗口期，全力与病毒赛跑，为阻断病毒传播赢得宝贵时间。全区各级机关、事业单位除承担防疫任务的工作人员外，均居家办公或就地转为志愿者，全面参与防疫工作和社区服务。特别提醒，上述11条街道的居民朋友参加核酸检测后还请及时回家，不聚集、不逗留。”周军说。开展全覆盖核酸筛查白云区正开展多轮次全员核酸检测，目前进入辖内各村居、小区以及商场、超市等公共场所均需查验24小时内核酸阴性证明或采样记录。10月28日，全区完成核酸采样376.39万人次；今天继续启动全区全员核酸检测，投入采样医护人员6500名，设立1620个核酸采样点，并设置绿色通道，为老人、幼儿、孕妇和行动不便的群众提供优先服务。针对“黄码人员”，全区共设75个黄码采样点，其中28个检测点为市民提供24小时核酸采样服务。持续优化提升服务保障周军表示，“近期的疫情防控措施给广大市民朋友的日常工作、生活、学习带来不便，恳请大家给予理解和支持。大家可通过社区三人小组、楼栋微信群、暖心服务电话、12345热线等方式反映需求，我们将全力以赴做好服务保障工作。”物资方面，目前37家大型商超、11家重点农贸批发市场和5家重点保供企业全部正常经营，全区肉、蛋、菜等8类生活必需品供应充足、品类齐全，每日供应量约1.1万吨，最大储备量约2.1万吨。采取分类保供模式，高风险区居民可线上下单采购，对于不会下单采购的群体，将上门服务；中风险区居民可凭出入卡到指定地点现场采购或领取线上下单物资。医疗方面，摸查掌握了高、中风险区内孕产妇、血液透析患者、慢性病患者、独居老人、肿瘤患者等特殊群体1612人，转运高、中风险区内的患者前往定点医院就医428人次。开通23条“红棉热线”，全天候向特殊人群提供政策咨询、心理疏导、防疫援助等服务，近一周来对低保低收入对象、特困人员、独居孤寡老人、贫困重度残疾人等群体落实电话随访，及时开展防疫援助、心理疏导等，累计随访服务5652人次。（文/羊城晚报全媒体记者符畅张华图/羊城晚报全媒体记者蔡嘉鸿）,0,1,2
11,4829972923678817,乌苏市融媒体中心,2022-10-29 18:19:03,居家日常防护要点#同心抗疫共克时艰##我为新疆加个油#疫情,0,0,0
11,4829967261110155,楚复生,2022-10-29 17:56:34,【广州白云：进入辖内公共场所需查验24小时内核酸阴性证明或采样记录】10月29日，广州市人民政府新闻办公室召开广州市疫情防控新闻发布会（2022年总第104场）。在发布会现场，广州市卫生健康委、天河区、白云区、市疾控中心的相关负责人通报广州市新冠肺炎疫情防控相关情况。记者提问：今天白云区发布了《关于进一步加强疫情防控工作的通告》，能否介绍下在加强风险防控和保障居民服务方面，有什么具体措施？广州市白云区副区长周军介绍，目前白云正处于控制本轮疫情的关键窗口期，防控风险点多，社区传播风险依然存在，为争取尽快阻断疫情发展，切实保障广大人民群众健康安全，经省市疾控专家研判，我们动态调整了防控措施，并持续充实一线防控力量，加强生活物资和医疗服务保障：进一步加强疫情防控措施今天白云区发布了《关于进一步加强疫情防控工作的通告》，松洲街、石井街、白云湖街、石门街、同德街、黄石街、新市街、棠景街、均禾街、嘉禾街、鹤龙街11条街道内，社区小区、城中村、产业园区实行封闭式管理，高风险区“足不出户、上门服务”，中风险区“人不出区、错峰取物”，其他区域非必要不外出。除保障市民基本需要的生活超市（含农贸市场）、药店、医疗机构、餐饮类企业等之外，其他营业场所、门店暂停营业，倡导大家居家办公。上述区域内，员工生活、工作、交通都在园区内封闭式管理的企业，做好各项防疫措施，可正常生产。“我们将争分夺秒利用这个窗口期，全力与病毒赛跑，为阻断病毒传播赢得宝贵时间。全区各级机关、事业单位除承担防疫任务的工作人员外，均居家办公或就地转为志愿者，全面参与防疫工作和社区服务。特别提醒，上述11条街道的居民朋友参加核酸检测后还请及时回家，不聚集、不逗留。”周军说。开展全覆盖核酸筛查白云区正开展多轮次全员核酸检测，目前进入辖内各村居、小区以及商场、超市等公共场所均需查验24小时内核酸阴性证明或采样记录。10月28日，全区完成核酸采样376.39万人次；今天继续启动全区全员核酸检测，投入采样医护人员6500名，设立1620个核酸采样点，并设置绿色通道，为老人、幼儿、孕妇和行动不便的群众提供优先服务。针对“黄码人员”，全区共设75个黄码采样点，其中28个检测点为市民提供24小时核酸采样服务。持续优化提升服务保障周军表示，“近期的疫情防控措施给广大市民朋友的日常工作、生活、学习带来不便，恳请大家给予理解和支持。大家可通过社区三人小组、楼栋微信群、暖心服务电话、12345热线等方式反映需求，我们将全力以赴做好服务保障工作。”物资方面，目前37家大型商超、11家重点农贸批发市场和5家重点保供企业全部正常经营，全区肉、蛋、菜等8类生活必需品供应充足、品类齐全，每日供应量约1.1万吨，最大储备量约2.1万吨。采取分类保供模式，高风险区居民可线上下单采购，对于不会下单采购的群体，将上门服务；中风险区居民可凭出入卡到指定地点现场采购或领取线上下单物资。医疗方面，摸查掌握了高、中风险区内孕产妇、血液透析患者、慢性病患者、独居老人、肿瘤患者等特殊群体1612人，转运高、中风险区内的患者前往定点医院就医428人次。开通23条“红棉热线”，全天候向特殊人群提供政策咨询、心理疏导、防疫援助等服务，近一周来对低保低收入对象、特困人员、独居孤寡老人、贫困重度残疾人等群体落实电话随访，及时开展防疫援助、心理疏导等，累计随访服务5652人次。（文/羊城晚报全媒体记者符畅张华图/羊城晚报全媒体记者蔡嘉鸿）,1,11,12
11,4829972889863433,小鱼醒来啦,2022-10-29 18:18:56,#福州疫情#？福州jyj你是真的头铁啊 ,0,2,0
11,4829972848447142,阿gill-l,2022-10-29 18:18:46,#福建莆田入室捕杀宠物狗#听听东京人寿，想想疫情之前后 ,0,0,4
11,4829972835863965,Sweethess水晶,2022-10-29 18:18:43,#商丘疫情#大四考研封寝真想屎了今天封了第九天了，就问什么时候解封 ,0,0,0
11,4829972831411689,翎諃,2022-10-29 18:18:42,#张家口疫情##张家口疫情# 啥时候解封呀 ,0,1,1
11,4829972826685794,三分一点半,2022-10-29 18:18:40,艾芙花园套娃挂人 我刚刚翻她转转才发现 她10月23号还给别人寄了东西结果到我这里就是一直寄不出去有疫情 收她卡的姐妹小心她大半年都不会给你发货哦@爱吃泡椒凤爪滴七七 网页链接 ,0,0,0
11,4829972806503443,乌苏市融媒体中心,2022-10-29 18:18:36,公民防疫基本行为准则#同心抗疫共克时艰##我为新疆加个油#疫情 ,0,0,0
12,4829972802571028,Rodrigooo,2022-10-29 18:18:35,#合肥疫情#有人有跑毒路线吗？我快受不鸟了！！！ ,0,1,0
12,4829972794181768,健康临泉,2022-10-29 18:18:33,发布了头条文章：《关于加强临泉县疫情防控工作的通告（2022年第25号）》关于加强临泉县疫情防控工作的通告（2022年第25号）,0,0,0
12,4829972793394022,文人墨客_17161,2022-10-29 18:18:33,我笑青山容颜变青山说我衣服单青山四季轮流换我加衣服还没钱新冠疫情已三年生活变得越艰难但愿疫情早日散今冬不再受冻寒———东方神果2022年10月29日 ,0,0,0
12,4829972734935144,羊城晚报,2022-10-29 18:18:18,【广州天河：龙洞片区生活物资保障充足、价格平稳】10月29日，广州市人民政府新闻办公室召开广州市疫情防控新闻发布会（2022年总第104场）。在发布会现场，广州市卫生健康委、天河区、白云区、市疾控中心的相关负责人通报广州市新冠肺炎疫情防控相关情况。记者提问：10月28日，天河区介绍了就近期发现的多例社会面阳性个案采取的一些疫情防控措施，请问今天有什么新的进展？广州市天河区副区长袁笑一介绍，天河区继续做好重点人员管理工作。截至目前，全区甄别管控天河本轮疫情关联密接次密3830人，其中，密接2796人、次密1034人。根据涉及重点场所和接触类型，已将上述重点人员分级分类分层落实管控。在做好疫情应急处置的同时，组织力量对相关病例开展复盘，结合近期病例情况进行倒查，排查流调漏洞，找出薄弱环节，确保各类涉疫风险人员找全、找透。同时，持续抓好重点涉疫地区疫情处置工作。当前，天河区将临时管控区域管理服务工作作为龙洞街疫情处置工作的重中之重，对临时管控区域6个网格实行分片包干，责任到人，做好管理服务保障各项工作，最大限度降低疫情处置对群众生活影响。一方面，做好核酸检测，以网格片区为单元，逐栋、逐户有力有序组织开展核酸检测工作，确保应检尽检、不漏一人，并统筹好转运、检测力量，做到“快采、快送、快检、快报”。10月28日，对龙洞街临时管控区域共采样46125人。另一方面，做好防外溢工作，将病例较为集中的涉疫高职院校作为防外溢的重点，成立工作专班，下设协调、信息、数据、学生4个小组，对外溢人员进行追踪登记，区内人员均已落实相应管控措施，对区外人员均第一时间与属地“双握手”。此外，做好服务保障，联动11个电商平台或单位，建立线上线下立体物资保障队伍，制定《生活物资采购指南》，由社区居委通过微信群向居民派发，引导居民有序下单采购。目前，龙洞片区生活物资保障充足、价格平稳。同时，建立由1家社区卫生服务中心、3家区属医院和2家省市属三甲医院联动的三级医疗保障体系，第一时间协助解决临时管控区域群众就医购药需求，特别是对孕产妇、肾透析病人等特殊人群落实“一对一”专人跟进，确保服务保障到位。针对此次学校涉疫情况，会同省、市教育部门，选派精干力量组建工作队伍，进驻涉疫高职院校开展综合教育等服务保障工作。袁笑一还提到，天河区统筹调度全区各级力量，做好防疫工作落地体系化保障。10月29日，统筹安排区直机关及区属国企党员干部555人、居住地在职党员和两新党员623人、其他志愿者916人协助街道社区、重点行业开展疫情防控等重点工作。其中，专项调度43名党员干部，协助龙洞街开展疫情防控工作。有序开展全员核酸筛查工作。按照市防控工作统一部署，今天天河区开展21条街全员核酸检测工作，共设置采样点539个（其中，黄码采样点37个），采样单元1616个，派出医护人员3957人，计划采样数224万人。截至目前，已采样138万人，采样率61.8%，已转送标本近100万人。袁笑一提醒，请天河辖内的居民朋友积极配合，根据所在街道社区工作人员的通知指引，分时段有序到达指定地点参加核酸检测，共同做好此次核酸检测工作。（文/羊城晚报全媒体记者符畅张华图/羊城晚报全媒体记者蔡嘉鸿）,0,0,1
12,4829972697449240,济宁网事,2022-10-29 18:18:10,我笑青山容颜变青山说我衣服单青山四季轮流换我加衣服还没钱新冠疫情已三年生活变得越艰难但愿疫情早日散今冬不再受冻寒———东方神果2022年10月29日,0,0,0
12,4829972680934879,海里看日出,2022-10-29 18:18:06,周三看病，中午在医院外面吃饭，为啥不去新街口，为了省钱，结果有个老爷爷跟我说他没钱吃饭，两天没吃饭了，想让我帮他买碗面，我怕一碗面不够吃，还给他买了两个烧麦，他不停的跟我说谢谢。哎，疫情期间来看病，都不容易。 南京·中国药科大学 ,0,0,0
12,4829972672284961,橙橙_Photography,2022-10-29 18:18:04,秋日写真｜🍁记录浪漫的秋天疫情前拍的客妹，响应祖国号召趁着呆在家不能出门，赶紧把照片给修了等疫情结束欢迎来找我约拍#约拍##邵阳约拍##邵阳##邵阳学院# 邵阳·邵阳学院(李子园校区) ,0,1,0
12,4829972637947209,遇水不化的青盐,2022-10-29 18:17:56,看到这些数字真的很惊人，就像我看见了一把芹菜一板鸡蛋两根黄瓜100块钱一样惊讶。人么，活着总是要慈悲些，有多少老人吃不起菜呢，远远站着，待抢完菜去地上捡一些。疫情 ,0,0,0
12,4829972596788371,华池融媒,2022-10-29 18:17:46,防疫顺口溜，好记又好用！#疫情防控# 华池融媒的微博视频 ,0,0,0
12,4829972588662383,-oyou,2022-10-29 18:17:44,#郑州疫情#急求谁家可以彩印呀 ,0,2,0
13,4829972578963195,爲林Jasonhe,2022-10-29 18:17:42,现在的状态就是，好好活着，健健康康，等到疫情彻底结束，去见你想见的人，去你想去的城市，去看你喜欢的大海！#健康平安##疫情退去后的第一天你打算去做什么# ,0,1,0
13,4829968171009460,刘昊然跑调,2022-10-29 18:00:11,#河南疫情#我朋友跟我说我们这有好多富士康的从郑州走十几个小时回来的因为在郑州真的待不下去没人管死活可悲可叹可恨的郑州,0,0,18
13,4829972575554907,MoMo_OxO,2022-10-29 18:17:41,我真的栓Q  不点外卖的flag疫情替我实现了 出去买吃的只买到了这些 服了 ,0,0,0
13,4829972525484540,草原明珠锡林浩特,2022-10-29 18:17:29,【锡林浩特市现有本土确诊病例34例，本土无症状感染者20例】#疫情防控#10月28日0—24时，锡林浩特市报告新增本土确诊病例1例，无症状感染者2例。解除医学观察的本土无症状感染者1例。截至10月28日24时，锡林浩特市现有本土确诊病例34例，本土无症状感染者20例。以上人员均在定点医院隔离治疗，所有密切接触者都在指定场所集中隔离医学观察，严防疫情扩散蔓延。,0,0,0
13,4829972516832912,禹州发布,2022-10-29 18:17:27,亲爱的禹州老乡：当前疫情形势严峻复杂，家乡人民时刻牵挂着你们，做好了迎接你们回家的准备，为了有效阻断疫情传播链条，请有意愿返乡的各位家人务必配合做好以下工作：一、落实提前报备。确需返禹的，要提前向返回地所在村（社区）报备，您可以通过以下两种方式进行报备：一是通过“支付宝→豫事办→来（返）豫报备系统”进行报备；二是通过禹州市疫情防控咨询报备电话查询指南（见附件），查询返回地报备电话，进行电话报备，说明行程、返乡交通方式、返乡具体时间、同行人员等信息。二、落实“点对点”服务。如您自驾车返禹，请到郑尧高速禹州南站下高速，不收费、不落窗、不停留，不和任何人接触，主动配合高速路口疫情防控检查站人员工作；如您步行返禹，请到103省道新郑市和禹州市无梁镇交界处禹州接待站，由工作人员和120车辆实施“点对点”转运服务。三、落实集中隔离。村（社区）收到您的报备信息后，将第一时间上报属地乡镇（街道）及市疫情防控指挥部，由市疫情防控指挥部统一安排，实施集中隔离医学观察。老乡们，无论经历怎样的酷寒，春天终会如期到来！禹州市委市政府和百万人民始终关注着你们，支持着你们！请您对自己、家人和所有禹州乡亲负责，遵守各项疫情防控政策，返乡前务必提前报备，杜绝私自返乡，途中做好个人防护，共筑禹州疫情防控铜墙铁壁！最后，祝旅途平安！禹州市新型冠状病毒感染的肺炎疫情防控指挥部2022年10月29日联系电话禹州市疫情防控指挥部88803118880322颍川街道8182445钧台街道8201623韩城街道8216689夏都街道8297779褚河街道8661039神垕镇8611323方山镇8641266顺店镇8656800无梁镇8741003鸿畅镇8691017梁北镇8101003古城镇8621688火龙镇8631000文殊镇8791021鸠山镇8811016郭连镇8725618范坡镇8711011朱阁镇8120209浅井镇8751005花石镇8771996方岗镇8781009苌庄镇8761188张得镇8681000小吕镇8801022磨街乡8701003山货乡8731008禹州发布的微博视频,0,0,0
13,4829972500578941,无趣吃饭,2022-10-29 18:17:22,疫情下的广州三两天一次核酸其他生活也没什么不同闲人还是很多忙碌的人也不少不能去旅游 我觉得太郁闷了闷处抑郁了 广州·荔湾湖公园 ,0,2,0
13,4829972499271347,遇见福州,2022-10-29 18:17:23,#福州全力防控疫情# 福州的兄弟姐妹看过来！#福州方言##福州人福州话# 遇见福州的微博视频 ,0,0,0
13,4829972461785610,华服生活,2022-10-29 18:17:14,【锡林浩特市现有本土确诊病例34例，本土无症状感染者20例】#疫情防控#10月28日0—24时，锡林浩特市报告新增本土确诊病例1例，无症状感染者2例。解除医学观察的本土无症状感染者1例。截至10月28日24时，锡林浩特市现有本土确诊病例34例，本土无症状感染者20例。以上人员均在定点医院隔离治疗，所有密切接触者都在指定场所集中隔离医学观察，严防疫情扩散蔓延。,0,1,0
13,4829972461524630,每天吃十斤醋昆布-神乐,2022-10-29 18:17:14,#永川疫情# 在哪里举报小区里面翻封闭大门，打堆堆，卖东西的（保安不管事） ,0,2,0
13,4829972377637438,L陆哈哈哈,2022-10-29 18:16:54,开始封控的周末#疫情早点结束吧# ,0,0,0
14,4829972374754255,SHARELIFEBOOK,2022-10-29 18:16:53,什么时候才能探索出高效有序的疫情防控方式，一来疫情就和打仗似的，乱七八糟的，一个劲的催催催要人，上边动动嘴下面就要备车备人备物资。凌晨两点接到通知，两点半就让人出现在某个地方集合，这工作强度和紧迫感，医务人员压力真的太大了，能转行就转行吧。 ,0,0,0
14,4829972339884416,昔忆末逝,2022-10-29 18:16:44,#郑州疫情#开始了，临时核酸,0,1,1
